 * Running on http://0.0.0.0:5000/ (Press CTRL+C to quit)
 * Restarting with stat
172.31.98.241 - - [05/Oct/2015 12:50:36] "OPTIONS /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:50:36] "GET /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:52:15] "OPTIONS /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:52:15] "OPTIONS /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:52:15] "GET /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:52:15] "GET /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:52:16] "OPTIONS /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:52:16] "GET /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:52:57] "OPTIONS /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:52:57] "OPTIONS /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:52:58] "GET /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:52:58] "GET /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:52:59] "OPTIONS /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:53:00] "GET /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:57:25] "OPTIONS /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:57:25] "OPTIONS /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:57:25] "GET /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:57:25] "GET /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:57:27] "OPTIONS /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:57:27] "GET /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:57:50] "OPTIONS /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:57:50] "OPTIONS /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:57:50] "GET /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:57:51] "GET /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:57:52] "OPTIONS /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:57:52] "GET /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:58:12] "OPTIONS /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:58:12] "OPTIONS /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:58:13] "GET /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:58:13] "GET /api/categories HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:58:14] "OPTIONS /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:58:14] "GET /api/connections HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:58:41] "OPTIONS /api/entities HTTP/1.1" 200 -
172.31.98.241 - - [05/Oct/2015 12:58:41] "OPTIONS /api/categories HTTP/1.1" 200 -
